provincia_id,partido,localidad,tecnologia,link_indec,accesos
PR01,Malvinas Argentinas,Ingeniero Pablo Nogués,SATELITAL,6515010,68
PR01,Malvinas Argentinas,Ingeniero Pablo Nogués,WIRELESS,6515010,1
PR01,Malvinas Argentinas,Los Polvorines,ADSL,6515010,15
PR01,Malvinas Argentinas,Los Polvorines,CABLEMODEM,6515010,6951
PR01,Malvinas Argentinas,Los Polvorines,DIAL UP,6515010,23
PR01,Malvinas Argentinas,Los Polvorines,FIBRA OPTICA,6515010,7451
PR01,Malvinas Argentinas,Los Polvorines,Otros,6515010,14
PR01,Malvinas Argentinas,Los Polvorines,SATELITAL,6515010,31
PR01,Malvinas Argentinas,Los Polvorines,WIRELESS,6515010,1
PR01,Malvinas Argentinas,Malvinas Argentinas,CABLEMODEM,6515010,75
PR01,Malvinas Argentinas,Malvinas Argentinas,FIBRA OPTICA,6515010,1
PR01,Malvinas Argentinas,Malvinas Argentinas,Otros,6515010,8
PR01,Malvinas Argentinas,Malvinas Argentinas,WIRELESS,6515010,14
PR01,Malvinas Argentinas,Tortuguitas,ADSL,6515010,1040
PR01,Malvinas Argentinas,Tortuguitas,CABLEMODEM,6515010,6125
PR01,Malvinas Argentinas,Tortuguitas,DIAL UP,6515010,1
PR01,Malvinas Argentinas,Tortuguitas,FIBRA OPTICA,6515010,48
PR01,Malvinas Argentinas,Tortuguitas,OTROS,6515010,7047
PR01,Malvinas Argentinas,Tortuguitas,SATELITAL,6515010,24
PR01,Malvinas Argentinas,Villa De Mayo,ADSL,6515010,8
PR01,Malvinas Argentinas,Villa De Mayo,CABLEMODEM,6515010,3593
PR01,Malvinas Argentinas,Villa De Mayo,DIAL UP,6515010,3
PR01,Malvinas Argentinas,Villa De Mayo,FIBRA OPTICA,6515010,3102
PR01,Malvinas Argentinas,Villa De Mayo,SATELITAL,6515010,22
PR01,Malvinas Argentinas,Villa De Mayo,WIRELESS,6515010,22
PR01,Mar Chiquita,Atlantida,SATELITAL,6518020,16
PR01,Mar Chiquita,Camet Norte,SATELITAL,6518020,29
PR01,Mar Chiquita,Coronel Vidal,ADSL,6518010,3
PR01,Mar Chiquita,Coronel Vidal,CABLEMODEM,6518010,1470
PR01,Mar Chiquita,Coronel Vidal,FIBRA OPTICA,6518010,455
PR01,Mar Chiquita,Coronel Vidal,SATELITAL,6518010,59
PR01,Mar Chiquita,Coronel Vidal,WIRELESS,6518010,92
PR01,Mar Chiquita,Frente Mar,SATELITAL,6518020,10
PR01,Mar Chiquita,General Pirán,DIAL UP,6518020,1
PR01,Mar Chiquita,General Pirán,FIBRA OPTICA,6518020,830
PR01,Mar Chiquita,General Pirán,SATELITAL,6518020,32
PR01,Mar Chiquita,General Pirán,WIRELESS,6518020,44
PR01,Mar Chiquita,La Armonía,SATELITAL,6518030,11
PR01,Mar Chiquita,La Armonía,WIRELESS,6518030,101
PR01,Mar Chiquita,La Baliza,SATELITAL,6518020,18
PR01,Mar Chiquita,La Caleta,SATELITAL,6518020,7
PR01,Mar Chiquita,La Caleta,WIRELESS,6518020,157
PR01,Mar Chiquita,Mar Chiquita,SATELITAL,6518040,21
PR01,Mar Chiquita,Mar de Cobo,ADSL,6518050,135
PR01,Mar Chiquita,Mar de Cobo,DIAL UP,6518050,1
PR01,Mar Chiquita,Mar de Cobo,FIBRA OPTICA,6518050,1715
PR01,Mar Chiquita,Mar de Cobo,SATELITAL,6518050,18
PR01,Mar Chiquita,Mar de Cobo,WIRELESS,6518050,456
PR01,Mar Chiquita,Playa Dorada,SATELITAL,6518020,10
PR01,Mar Chiquita,Santa Clara del Mar,ADSL,6518060,1617
PR01,Mar Chiquita,Santa Clara del Mar,CABLEMODEM,6518060,1965
PR01,Mar Chiquita,Santa Clara del Mar,FIBRA OPTICA,6518060,2113
PR01,Mar Chiquita,Santa Clara del Mar,SATELITAL,6518060,42
PR01,Mar Chiquita,Santa Clara del Mar,WIRELESS,6518060,558
PR01,Mar Chiquita,Santa Elena,SATELITAL,6518020,5
PR01,Mar Chiquita,Vivoratá,FIBRA OPTICA,6518070,12
PR01,Mar Chiquita,Vivoratá,SATELITAL,6518070,17
PR01,Mar Chiquita,Vivoratá,WIRELESS,6518070,436
PR01,Marcos Paz,Barrio Santa Rosa,SATELITAL,6525010,17
PR01,Marcos Paz,Marcos Paz,ADSL,6525020,680
PR01,Marcos Paz,Marcos Paz,CABLEMODEM,6525020,8794
PR01,Marcos Paz,Marcos Paz,DIAL UP,6525020,8
PR01,Marcos Paz,Marcos Paz,FIBRA OPTICA,6525020,5347
PR01,Marcos Paz,Marcos Paz,SATELITAL,6525020,102
PR01,Marcos Paz,Marcos Paz,WIRELESS,6525020,15
PR01,Mercedes,Goldney,SATELITAL,6532005,17
PR01,Mercedes,Gowland,FIBRA OPTICA,6532010,1
PR01,Mercedes,Gowland,SATELITAL,6532010,40
PR01,Mercedes,Gowland,WIRELESS,6532010,101
PR01,Mercedes,Jorge Born,SATELITAL,6532030,36
PR01,Mercedes,Jorge Born,WIRELESS,6532030,5
PR01,Mercedes,Mercedes,ADSL,6532020,309
PR01,Mercedes,Mercedes,CABLEMODEM,6532020,6251
PR01,Mercedes,Mercedes,DIAL UP,6532020,56
PR01,Mercedes,Mercedes,FIBRA OPTICA,6532020,4717
PR01,Mercedes,Mercedes,SATELITAL,6532020,196
PR01,Mercedes,Mercedes,WIRELESS,6532020,1596
PR01,Merlo,Libertad,ADSL,6539010,5
PR01,Merlo,Libertad,CABLEMODEM,6539010,12202
PR01,Merlo,Libertad,DIAL UP,6539010,12
PR01,Merlo,Libertad,FIBRA OPTICA,6539010,18674
PR01,Merlo,Libertad,Otros,6539010,2
PR01,Merlo,Libertad,SATELITAL,6539010,39
PR01,Merlo,Libertad,WIRELESS,6539010,1733
PR01,Merlo,Mariano Acosta,ADSL,6539010,1818
PR01,Merlo,Mariano Acosta,CABLEMODEM,6539010,8028
PR01,Merlo,Mariano Acosta,FIBRA OPTICA,6539010,8676
PR01,Merlo,Mariano Acosta,Otros,6539010,2
PR01,Merlo,Mariano Acosta,SATELITAL,6539010,44
PR01,Merlo,Mariano Acosta,WIRELESS,6539010,5
PR01,Merlo,Merlo,ADSL,6539010,114
PR01,Merlo,Merlo,CABLEMODEM,6539010,38359
PR01,Merlo,Merlo,DIAL UP,6539010,64
PR01,Merlo,Merlo,FIBRA OPTICA,6539010,30286
PR01,Merlo,Merlo,Otros,6539010,1
PR01,Merlo,Merlo,SATELITAL,6539010,35
PR01,Merlo,Merlo,WIRELESS,6539010,1245
PR01,Merlo,OTROS,FIBRA OPTICA,0,1
PR01,Merlo,Pontevedra,ADSL,6539010,2
PR01,Merlo,Pontevedra,CABLEMODEM,6539010,4704
PR01,Merlo,Pontevedra,DIAL UP,6539010,2
PR01,Merlo,Pontevedra,FIBRA OPTICA,6539010,5203
PR01,Merlo,Pontevedra,Otros,6539010,3
PR01,Merlo,Pontevedra,SATELITAL,6539010,72
PR01,Merlo,Pontevedra,WIRELESS,6539010,197
PR01,Merlo,San Antonio De Padua,ADSL,6539010,3
PR01,Merlo,San Antonio De Padua,CABLEMODEM,6539010,7366
PR01,Merlo,San Antonio De Padua,DIAL UP,6539010,3
PR01,Merlo,San Antonio De Padua,FIBRA OPTICA,6539010,6655
PR01,Merlo,San Antonio De Padua,Otros,6539010,1
PR01,Merlo,San Antonio De Padua,SATELITAL,6539010,25
PR01,Merlo,San Antonio De Padua,WIRELESS,6539010,460
PR01,Monte,Abbott,FIBRA OPTICA,6547010,248
PR01,Monte,Abbott,SATELITAL,6547010,22
PR01,Monte,Abbott,WIRELESS,6547010,25
PR01,Monte,San Miguel del Monte  (Est. Monte),ADSL,6547020,530
PR01,Monte,San Miguel del Monte  (Est. Monte),CABLEMODEM,6547020,2025
PR01,Monte,San Miguel del Monte  (Est. Monte),DIAL UP,6547020,3
PR01,Monte,San Miguel del Monte  (Est. Monte),FIBRA OPTICA,6547020,4590
PR01,Monte,San Miguel del Monte  (Est. Monte),SATELITAL,6547020,192
PR01,Monte,San Miguel del Monte  (Est. Monte),WIRELESS,6547020,386
PR01,Monte,Zenón Videla Dorna,SATELITAL,6547030,26
PR01,Monte Hermoso,Balneario Sauce Grande,FIBRA OPTICA,6553010,913
PR01,Monte Hermoso,Balneario Sauce Grande,SATELITAL,6553010,17
PR01,Monte Hermoso,Monte Hermoso,ADSL,6553020,4
PR01,Monte Hermoso,Monte Hermoso,FIBRA OPTICA,6553020,6158
PR01,Monte Hermoso,Monte Hermoso,SATELITAL,6553020,35
PR01,Moreno,Cuartel V,CABLEMODEM,6560010,1917
PR01,Moreno,Cuartel V,DIAL UP,6560010,3
PR01,Moreno,Cuartel V,FIBRA OPTICA,6560010,690
PR01,Moreno,Cuartel V,SATELITAL,6560010,43
PR01,Moreno,Cuartel V,WIRELESS,6560010,128
PR01,Moreno,Francisco Alvarez,ADSL,6560010,3
PR01,Moreno,Francisco Alvarez,CABLEMODEM,6560010,5343
PR01,Moreno,Francisco Alvarez,DIAL UP,6560010,9
PR01,Moreno,Francisco Alvarez,FIBRA OPTICA,6560010,3755
PR01,Moreno,Francisco Alvarez,Otros,6560010,100
PR01,Moreno,Francisco Alvarez,SATELITAL,6560010,251
PR01,Moreno,Francisco Alvarez,WIRELESS,6560010,199
PR01,Moreno,La Reja,CABLEMODEM,6560010,5700
PR01,Moreno,La Reja,DIAL UP,6560010,7
PR01,Moreno,La Reja,FIBRA OPTICA,6560010,8385
PR01,Moreno,La Reja,Otros,6560010,515
PR01,Moreno,La Reja,SATELITAL,6560010,96
PR01,Moreno,La Reja,WIRELESS,6560010,150
PR01,Moreno,Moreno,ADSL,6560010,145
PR01,Moreno,Moreno,CABLEMODEM,6560010,51002
PR01,Moreno,Moreno,DIAL UP,6560010,80
PR01,Moreno,Moreno,FIBRA OPTICA,6560010,24328
PR01,Moreno,Moreno,Otros,6560010,154
PR01,Moreno,Moreno,SATELITAL,6560010,53
PR01,Moreno,Moreno,WIRELESS,6560010,577
PR01,Moreno,Paso Del Rey,CABLEMODEM,6560010,7538
PR01,Moreno,Paso Del Rey,FIBRA OPTICA,6560010,2990
PR01,Moreno,Paso Del Rey,Otros,6560010,2
PR01,Moreno,Paso Del Rey,SATELITAL,6560010,49
PR01,Moreno,Paso Del Rey,WIRELESS,6560010,72
PR01,Moreno,Trujui,ADSL,6560010,6
PR01,Moreno,Trujui,CABLEMODEM,6560010,7459
PR01,Moreno,Trujui,DIAL UP,6560010,12
PR01,Moreno,Trujui,FIBRA OPTICA,6560010,15780
PR01,Moreno,Trujui,Otros,6560010,2
PR01,Moreno,Trujui,SATELITAL,6560010,21
PR01,Moreno,Trujui,WIRELESS,6560010,110
PR01,Morón,Castelar,ADSL,6568010,6
PR01,Morón,Castelar,CABLEMODEM,6568010,19542
PR01,Morón,Castelar,FIBRA OPTICA,6568010,11940
PR01,Morón,Castelar,Otros,6568010,12
PR01,Morón,Castelar,SATELITAL,6568010,27
PR01,Morón,Castelar,WIRELESS,6568010,99
PR01,Morón,El Palomar,ADSL,6568010,9
PR01,Morón,El Palomar,CABLEMODEM,6568010,9934
PR01,Morón,El Palomar,DIAL UP,6568010,4
PR01,Morón,El Palomar,FIBRA OPTICA,6568010,4814
PR01,Morón,El Palomar,Otros,6568010,2
PR01,Morón,El Palomar,SATELITAL,6568010,14
PR01,Morón,El Palomar,WIRELESS,6568010,19
PR01,Morón,Haedo,ADSL,6568010,12
PR01,Morón,Haedo,CABLEMODEM,6568010,9912
PR01,Morón,Haedo,DIAL UP,6568010,96
PR01,Morón,Haedo,FIBRA OPTICA,6568010,16198
PR01,Morón,Haedo,Otros,6568010,26
PR01,Morón,Haedo,SATELITAL,6568010,16
PR01,Morón,Haedo,WIRELESS,6568010,33
PR01,Morón,Moron,ADSL,6568010,45
PR01,Morón,Moron,CABLEMODEM,6568010,21708
PR01,Morón,Moron,DIAL UP,6568010,65
PR01,Morón,Moron,FIBRA OPTICA,6568010,21474
PR01,Morón,Moron,Otros,6568010,57
PR01,Morón,Moron,SATELITAL,6568010,15
PR01,Morón,Moron,WIRELESS,6568010,1
PR01,Morón,Villa Sarmiento,ADSL,6568010,5
PR01,Morón,Villa Sarmiento,CABLEMODEM,6568010,4581
PR01,Morón,Villa Sarmiento,DIAL UP,6568010,18
PR01,Morón,Villa Sarmiento,FIBRA OPTICA,6568010,5586
PR01,Morón,Villa Sarmiento,Otros,6568010,1
PR01,Morón,Villa Sarmiento,SATELITAL,6568010,6
PR01,Morón,Villa Sarmiento,WIRELESS,6568010,91
PR01,Navarro,José Juan Almeyra,SATELITAL,6574010,10
PR01,Navarro,José Juan Almeyra,WIRELESS,6574010,99
PR01,Navarro,Las Marianas,SATELITAL,6574020,7
PR01,Navarro,Las Marianas,WIRELESS,6574020,192
PR01,Navarro,Navarro,ADSL,6574030,64
PR01,Navarro,Navarro,CABLEMODEM,6574030,1919
PR01,Navarro,Navarro,DIAL UP,6574030,2
PR01,Navarro,Navarro,FIBRA OPTICA,6574030,2076
PR01,Navarro,Navarro,SATELITAL,6574030,75
PR01,Navarro,Navarro,WIRELESS,6574030,109
PR01,Navarro,Villa Moll  (Est. Moll),FIBRA OPTICA,6574040,5
PR01,Navarro,Villa Moll  (Est. Moll),SATELITAL,6574040,4
PR01,Navarro,Villa Moll  (Est. Moll),WIRELESS,6574040,178
PR01,Necochea,Claraz,SATELITAL,6581010,24
PR01,Necochea,Claraz,WIRELESS,6581010,105
PR01,Necochea,Costa Bonita,SATELITAL,6581040,21
PR01,Necochea,Energía,SATELITAL,6581025,32
PR01,Necochea,Energía,WIRELESS,6581025,24
PR01,Necochea,Juan N. Fernández,ADSL,6581030,525
PR01,Necochea,Juan N. Fernández,SATELITAL,6581030,36
PR01,Necochea,Juan N. Fernández,WIRELESS,6581030,113
PR01,Necochea,Necochea - Quequén,ADSL,6581040,1474
PR01,Necochea,Necochea - Quequén,CABLEMODEM,6581040,3966
PR01,Necochea,Necochea - Quequén,DIAL UP,6581040,136
PR01,Necochea,Necochea - Quequén,FIBRA OPTICA,6581040,16054
PR01,Necochea,Necochea - Quequén,SATELITAL,6581040,197
PR01,Necochea,Necochea - Quequén,WIRELESS,6581040,3316
PR01,Necochea,Nicanor Olivera  (Est. La Dulce),ADSL,6581050,1
PR01,Necochea,Nicanor Olivera  (Est. La Dulce),DIAL UP,6581050,2
PR01,Necochea,Nicanor Olivera  (Est. La Dulce),FIBRA OPTICA,6581050,1
PR01,Necochea,Nicanor Olivera  (Est. La Dulce),SATELITAL,6581050,63
PR01,Necochea,Nicanor Olivera  (Est. La Dulce),WIRELESS,6581050,776
PR01,Necochea,OTROS,WIRELESS,0,16
PR01,Necochea,Ramón Santamarina,SATELITAL,6581060,3
PR01,Olavarría,Blancagrande,SATELITAL,6595010,27
PR01,Olavarría,Colonia Hinojo,SATELITAL,6595070,5
PR01,Olavarría,Colonia Hinojo,WIRELESS,6595070,1
PR01,Olavarría,Colonia Nievas,SATELITAL,6595030,4
PR01,Olavarría,Colonia San Miguel,SATELITAL,6595040,26
PR01,Olavarría,Espigas,SATELITAL,6595050,19
PR01,Olavarría,Hinojo,ADSL,6595060,5
PR01,Olavarría,Hinojo,FIBRA OPTICA,6595060,118
PR01,Olavarría,Hinojo,SATELITAL,6595060,19
PR01,Olavarría,Olavarría,ADSL,6595070,2057
PR01,Olavarría,Olavarría,CABLEMODEM,6595070,20581
PR01,Olavarría,Olavarría,DIAL UP,6595070,5
PR01,Olavarría,Olavarría,FIBRA OPTICA,6595070,3812
PR01,Olavarría,Olavarría,SATELITAL,6595070,271
PR01,Olavarría,Recalde,SATELITAL,6595080,25
PR01,Olavarría,Santa Luisa,SATELITAL,6595090,29
PR01,Olavarría,Sierra Chica,CABLEMODEM,6595100,566
PR01,Olavarría,Sierra Chica,SATELITAL,6595100,13
PR01,Olavarría,Sierras Bayas,ADSL,6595110,145
PR01,Olavarría,Sierras Bayas,SATELITAL,6595110,9
PR01,Olavarría,Villa Alfredo Fortabat,ADSL,6595120,70
PR01,Olavarría,Villa Alfredo Fortabat,SATELITAL,6595120,66
PR01,Olavarría,Villa Arrieta,SATELITAL,6595080,122
PR01,Olavarría,Villa La Serranía,SATELITAL,6595130,8
PR01,OTROS,Otros,Otros,0,23230
PR01,Patagones,Bahía San Blas,DIAL UP,6602010,1
PR01,Patagones,Bahía San Blas,SATELITAL,6602010,48
PR01,Patagones,Bahía San Blas,WIRELESS,6602010,7
PR01,Patagones,Cardenal Cagliero,SATELITAL,6602020,11
PR01,Patagones,Carmen de Patagones,ADSL,6602030,546
PR01,Patagones,Carmen de Patagones,DIAL UP,6602030,23
PR01,Patagones,Carmen de Patagones,FIBRA OPTICA,6602030,5203
PR01,Patagones,Carmen de Patagones,SATELITAL,6602030,60
PR01,Patagones,Carmen de Patagones,WIRELESS,6602030,31
PR01,Patagones,José B. Casas,SATELITAL,6602040,9
PR01,Patagones,José B. Casas,WIRELESS,6602040,9
PR01,Patagones,Juan A. Pradere,CABLEMODEM,6602050,84
PR01,Patagones,Juan A. Pradere,Otros,6602050,1
PR01,Patagones,Juan A. Pradere,SATELITAL,6602050,36
PR01,Patagones,Juan A. Pradere,WIRELESS,6602050,10
PR01,Patagones,Otros,WIRELESS,0,15
PR01,Patagones,Stroeder,FIBRA OPTICA,6602060,781
PR01,Patagones,Stroeder,SATELITAL,6602060,12
PR01,Patagones,Stroeder,WIRELESS,6602060,20
PR01,Patagones,Villalonga,ADSL,6602070,75
PR01,Patagones,Villalonga,DIAL UP,6602070,6
PR01,Patagones,Villalonga,FIBRA OPTICA,6602070,1264
PR01,Patagones,Villalonga,SATELITAL,6602070,44
PR01,Patagones,Villalonga,WIRELESS,6602070,89
PR01,Pehuajó,Capitán Castro,SATELITAL,6609010,3
PR01,Pehuajó,Capitán Castro,WIRELESS,6609010,3
PR01,Pehuajó,Chiclana,SATELITAL,6609080,6
PR01,Pehuajó,Chiclana,WIRELESS,6609080,9
PR01,Pehuajó,Francisco Madero,DIAL UP,6609030,1
PR01,Pehuajó,Francisco Madero,SATELITAL,6609030,6
PR01,Pehuajó,Francisco Madero,WIRELESS,6609030,3
PR01,Pehuajó,Inocencio Sosa,SATELITAL,6609035,4
PR01,Pehuajó,Inocencio Sosa,WIRELESS,6609035,3
PR01,Pehuajó,Juan José Paso,FIBRA OPTICA,6609040,28
PR01,Pehuajó,Juan José Paso,SATELITAL,6609040,2
PR01,Pehuajó,Juan José Paso,WIRELESS,6609040,385
PR01,Pehuajó,Magdala,SATELITAL,6609050,10
PR01,Pehuajó,Magdala,WIRELESS,6609050,7
PR01,Pehuajó,Mones Cazón,SATELITAL,6609060,24
PR01,Pehuajó,Mones Cazón,WIRELESS,6609060,3
PR01,Pehuajó,Nueva Plata,SATELITAL,6609070,8
PR01,Pehuajó,Nueva Plata,WIRELESS,6609070,3
PR01,Pehuajó,Pehuajó,ADSL,6609080,2711
PR01,Pehuajó,Pehuajó,CABLEMODEM,6609080,1
PR01,Pehuajó,Pehuajó,DIAL UP,6609080,58
PR01,Pehuajó,Pehuajó,FIBRA OPTICA,6609080,2517
PR01,Pehuajó,Pehuajó,SATELITAL,6609080,76
PR01,Pehuajó,Pehuajó,WIRELESS,6609080,265
PR01,Pehuajó,San Bernardo  (Est. Guanaco),SATELITAL,6609090,10
PR01,Pehuajó,San Bernardo  (Est. Guanaco),WIRELESS,6609090,3
PR01,Pehuajó,San Esteban,WIRELESS,6609020,3
PR01,Pellegrini,Bocayuva,FIBRA OPTICA,6616010,1
PR01,Pellegrini,Bocayuva,SATELITAL,6616010,6
PR01,Pellegrini,De Bary,SATELITAL,6616020,8
PR01,Pellegrini,Pellegrini,ADSL,6616030,194
PR01,Pellegrini,Pellegrini,CABLEMODEM,6616030,1159
PR01,Pellegrini,Pellegrini,DIAL UP,6616030,4
PR01,Pellegrini,Pellegrini,SATELITAL,6616030,32
PR01,Pellegrini,Pellegrini,WIRELESS,6616030,32
PR01,Pergamino,Acevedo,ADSL,6623010,115
PR01,Pergamino,Acevedo,CABLEMODEM,6623010,145
PR01,Pergamino,Acevedo,SATELITAL,6623010,4
PR01,Pergamino,Acevedo,WIRELESS,6623010,172
PR01,Pergamino,Fontezuela,ADSL,6623020,18
PR01,Pergamino,Fontezuela,FIBRA OPTICA,6623020,194
PR01,Pergamino,Fontezuela,SATELITAL,6623020,13
PR01,Pergamino,Fontezuela,WIRELESS,6623020,5
PR01,Pergamino,Guerrico,CABLEMODEM,6623030,59
PR01,Pergamino,Guerrico,SATELITAL,6623030,4
PR01,Pergamino,Guerrico,WIRELESS,6623030,49
PR01,Pergamino,Juan A. de la Peña,SATELITAL,6623040,20
PR01,Pergamino,Juan A. de la Peña,WIRELESS,6623040,44
PR01,Pergamino,Juan Anchorena  (Est. Urquiza),ADSL,6623050,17
PR01,Pergamino,Juan Anchorena  (Est. Urquiza),FIBRA OPTICA,6623050,241
PR01,Pergamino,Juan Anchorena  (Est. Urquiza),SATELITAL,6623050,21
PR01,Pergamino,Juan Anchorena  (Est. Urquiza),WIRELESS,6623050,11
PR01,Pergamino,La Violeta,ADSL,6623060,346
PR01,Pergamino,La Violeta,SATELITAL,6623060,4
PR01,Pergamino,Manuel Ocampo,FIBRA OPTICA,6623070,448
PR01,Pergamino,Manuel Ocampo,SATELITAL,6623070,9
PR01,Pergamino,Manuel Ocampo,WIRELESS,6623070,44
PR01,Pergamino,Mariano Benítez,SATELITAL,6623080,1
PR01,Pergamino,Mariano H. Alfonzo  (Est. San Patricio),FIBRA OPTICA,6623090,300
PR01,Pergamino,Mariano H. Alfonzo  (Est. San Patricio),SATELITAL,6623090,9
PR01,Pergamino,Pergamino,ADSL,6623100,630
PR01,Pergamino,Pergamino,CABLEMODEM,6623100,18937
PR01,Pergamino,Pergamino,DIAL UP,6623100,74
PR01,Pergamino,Pergamino,FIBRA OPTICA,6623100,4812
PR01,Pergamino,Pergamino,SATELITAL,6623100,202
PR01,Pergamino,Pergamino,WIRELESS,6623100,2753
PR01,Pergamino,Pinzón,SATELITAL,6623110,20
PR01,Pergamino,Pinzón,WIRELESS,6623110,1
PR01,Pergamino,Rancagua,ADSL,6623120,109
PR01,Pergamino,Rancagua,FIBRA OPTICA,6623120,102
PR01,Pergamino,Rancagua,SATELITAL,6623120,4
PR01,Pergamino,Villa Angélica  (Est. El Socorro),CABLEMODEM,6623130,3
PR01,Pergamino,Villa Angélica  (Est. El Socorro),SATELITAL,6623130,8
PR01,Pergamino,Villa San José,ADSL,6623140,5
PR01,Pergamino,Villa San José,FIBRA OPTICA,6623140,34
PR01,Pergamino,Villa San José,SATELITAL,6623140,2
PR01,Pila,Casalins,SATELITAL,6630010,20
PR01,Pila,Casalins,WIRELESS,6630010,5
PR01,Pila,Pila,FIBRA OPTICA,6630020,23
PR01,Pila,Pila,SATELITAL,6630020,28
PR01,Pila,Pila,WIRELESS,6630020,51
PR01,Pilar,Barrio Parque Almirante Irizar  (Ap. Kilómetro 61),SATELITAL,6638040,59
PR01,Pilar,Club de Campo Larena - Los Quinchos,SATELITAL,6638040,25
PR01,Pilar,Country Club El Jagüel,SATELITAL,6638040,10
